Summary Level	Geographic Component	State FIPS	Place FIPS	County FIPS	Tract	Zip	Block	Name	Latitude	Longitude
160	00	29	49196					Monett city	36.923725	-93.922332
160	00	29	49394					Monroe City city	39.653570	-91.732152
160	00	29	49574					Montgomery City city	38.976812	-91.505026
160	00	29	49592					Monticello village	40.117841	-91.714152
160	00	29	49664					Montrose city	38.259426	-93.982203
160	00	29	49790					Mooresville village	39.744962	-93.718444
160	00	29	49898					Morehouse city	36.845481	-89.691131
160	00	29	49988					Morley city	37.042474	-89.613316
160	00	29	50060					Morrison city	38.673592	-91.633383
160	00	29	50078					Morrisville town	37.480875	-93.427084
160	00	29	50168					Mosby city	39.314190	-94.303369
160	00	29	50204					Moscow Mills city	38.944347	-90.920683
160	00	29	50312					Mound City city	40.134594	-95.230778
160	00	29	50330					Moundville town	37.764866	-94.451767
160	00	29	50402					Mountain Grove city	37.132243	-92.263849
160	00	29	50438					Mountain View city	36.995617	-91.700816
160	00	29	50510					Mount Leonard town	39.125902	-93.394822
160	00	29	50528					Mount Moriah town	40.329887	-93.797561
160	00	29	50672					Mount Vernon city	37.100017	-93.818150
160	00	29	50834					Murphy CDP	38.492954	-90.486544
160	00	29	51140					Napoleon city	39.129800	-94.072099
160	00	29	51302					Naylor city	36.574160	-90.604355
160	00	29	51356					Neck City city	37.256327	-94.443825
160	00	29	51446					Neelyville city	36.557839	-90.509701
160	00	29	51500					Nelson city	38.995330	-93.031928
160	00	29	51572					Neosho city	36.855448	-94.376462
160	00	29	51644					Nevada city	37.840930	-94.355576
160	00	29	51662					Newark village	39.993376	-91.973265
160	00	29	51680					New Bloomfield city	38.719459	-92.089851
160	00	29	51716					Newburg city	37.917472	-91.901198
160	00	29	51734					New Cambria city	39.776588	-92.751314
160	00	29	51770					New Florence city	38.911079	-91.448827
160	00	29	51824					New Franklin city	39.016071	-92.738308
160	00	29	51860					New Hampton city	40.263730	-94.194621
160	00	29	51914					New Haven city	38.604989	-91.218137
160	00	29	52058					New London city	39.585206	-91.399143
160	00	29	52076					New Madrid city	36.587815	-89.535818
160	00	29	52148					New Melle city	38.710216	-90.880393
160	00	29	52292					Newtonia town	36.878542	-94.182664
160	00	29	52328					Newtown town	40.375879	-93.334578
160	00	29	52418					Niangua city	37.388793	-92.831077
160	00	29	52616					Nixa city	37.045253	-93.298755
160	00	29	52742					Noel city	36.543361	-94.486238
160	00	29	52760					Norborne city	39.302268	-93.676040
160	00	29	52796					Normandy city	38.715551	-90.300284
160	00	29	53102					North Kansas City city	39.139007	-94.570518
160	00	29	53138					North Lilbourn village	36.600489	-89.620817
160	00	29	53174					Northmoor city	39.184403	-94.604505
160	00	29	53354					North Wardell village	36.359396	-89.816038
160	00	29	53408					Northwoods city	38.703251	-90.282337
160	00	29	53454					Norwood city	37.109700	-92.416619
160	00	29	53462					Norwood Court town	38.712250	-90.289275
160	00	29	53516					Novelty village	40.012209	-92.207594
160	00	29	53534					Novinger city	40.233198	-92.706504
160	00	29	53606					Oak Grove village	38.226935	-91.151389
160	00	29	53624					Oak Grove city	39.004181	-94.128299
160	00	29	53750					Oakland city	38.575869	-90.384539
160	00	29	53786					Oak Ridge town	37.499816	-89.729688
160	00	29	53804					Oaks village	39.196952	-94.572108
160	00	29	53858					Oakview village	39.209352	-94.570728
160	00	29	53876					Oakville CDP	38.458620	-90.319324
160	00	29	53894					Oakwood village	39.198969	-94.571875
160	00	29	53948					Oakwood Park village	39.203611	-94.573218
160	00	29	54038					Odessa city	38.996962	-93.954975
160	00	29	54074					O'Fallon city	38.784358	-90.708004
160	00	29	54200					Old Appleton town	37.593256	-89.709494
160	00	29	54416					Old Monroe city	38.931993	-90.748049
160	00	29	54560					Olean town	38.410498	-92.528873
160	00	29	54650					Olivette city	38.672951	-90.377328
160	00	29	54686					Olympian Village city	38.134561	-90.459475
160	00	29	54758					Oran city	37.084520	-89.654121
160	00	29	54848					Oregon city	39.986632	-95.142501
160	00	29	54920					Oronogo city	37.190202	-94.467289
160	00	29	54938					Orrick city	39.212583	-94.123699
160	00	29	55244					Osage Beach city	38.138354	-92.648678
160	00	29	55352					Osborn city	39.748936	-94.356321
160	00	29	55388					Osceola city	38.046427	-93.699512
160	00	29	55424					Osgood village	40.199175	-93.348822
160	00	29	55478					Otterville city	38.700361	-93.001700
160	00	29	55550					Overland city	38.699051	-90.367797
160	00	29	55640					Owensville city	38.346591	-91.499878
160	00	29	55766					Ozark city	37.027111	-93.209572
160	00	29	55910					Pacific city	38.481503	-90.750015
160	00	29	55964					Pagedale city	38.678201	-90.311094
160	00	29	56036					Palmyra city	39.797396	-91.524857
160	00	29	56144					Paris city	39.480162	-92.001245
160	00	29	56226					Parkdale village	38.483337	-90.529059
160	00	29	56272					Park Hills city	37.844538	-90.511038
160	00	29	56288					Parkville city	39.195602	-94.683636
160	00	29	56306					Parkway village	38.338832	-90.968668
160	00	29	56342					Parma city	36.613352	-89.817455
160	00	29	56360					Parnell city	40.438691	-94.620856
160	00	29	56396					Pasadena Hills city	38.707451	-90.292179
160	00	29	56414					Pasadena Park village	38.711251	-90.298462
160	00	29	56432					Pascola village	36.266017	-89.824785
160	00	29	56468					Passaic town	38.321573	-94.348112
160	00	29	56558					Pattonsburg city	40.054571	-94.124625
160	00	29	56612					Paynesville village	39.264615	-90.902837
160	00	29	56756					Peculiar city	38.720896	-94.456733
160	00	29	56900					Penermon village	36.789382	-89.826955
160	00	29	57080					Perry city	39.428413	-91.671021
160	00	29	57116					Perryville city	37.726123	-89.871564
160	00	29	57278					Pevely city	38.283894	-90.397022
160	00	29	57368					Phillipsburg village	37.554154	-92.786142
160	00	29	57404					Pickering town	40.450541	-94.841966
160	00	29	57422					Piedmont city	37.153868	-90.695766
160	00	29	57494					Pierce City city	36.946996	-94.002430
160	00	29	57602					Pilot Grove city	38.871943	-92.913264
160	00	29	57656					Pilot Knob city	37.623573	-90.643696
160	00	29	57800					Pine Lawn city	38.695101	-90.275543
160	00	29	57818					Pineville town	36.592580	-94.382491
160	00	29	57926					Pinhook village	36.739225	-89.267693
160	00	29	58178					Platte City city	39.361775	-94.774672
160	00	29	58196					Platte Woods city	39.228573	-94.651490
160	00	29	58250					Plattsburg city	39.564311	-94.453395
160	00	29	58394					Pleasant Hill city	38.790481	-94.266056
160	00	29	58448					Pleasant Hope city	37.462737	-93.273492
160	00	29	58520					Pleasant Valley city	39.220371	-94.477978
160	00	29	58628					Pocahontas town	37.501194	-89.638498
160	00	29	58898					Pollock village	40.359023	-93.084303
160	00	29	58916					Polo city	39.552842	-94.039022
160	00	29	59096					Poplar Bluff city	36.759808	-90.402731
160	00	29	59150					Portage Des Sioux city	38.926348	-90.342982
160	00	29	59186					Portageville city	36.429828	-89.701157
160	00	29	59330					Potosi city	37.937881	-90.781932
160	00	29	59420					Powersville village	40.549917	-93.302358
160	00	29	59726					Prairie Home city	38.813012	-92.589786
160	00	29	59816					Prathersville village	39.314169	-94.276513
160	00	29	59870					Preston town	37.941571	-93.211015
160	00	29	59942					Princeton city	40.398794	-93.585807
160	00	29	60140					Purcell city	37.241951	-94.437670
160	00	29	60158					Purdin city	39.951600	-93.166258
160	00	29	60176					Purdy city	36.818520	-93.920888
160	00	29	60284					Puxico city	36.950535	-90.158611
160	00	29	60356					Queen City city	40.408622	-92.565586
160	00	29	60410					Quitman town	40.373105	-95.076915
160	00	29	60428					Qulin city	36.596802	-90.249245
160	00	29	60590					Randolph village	39.158653	-94.494410
160	00	29	60716					Ravenwood town	40.352577	-94.671469
160	00	29	60734					Raymondville town	37.338132	-91.838188
160	00	29	60752					Raymore city	38.804182	-94.461798
160	00	29	60788					Raytown city	38.994873	-94.465444
160	00	29	60824					Rayville village	39.348822	-94.063847
160	00	29	60842					Rea city	40.061093	-94.764353
160	00	29	60986					Redings Mill village	37.019111	-94.516906
160	00	29	61094					Reeds town	37.116880	-94.167504
160	00	29	61112					Reeds Spring city	36.745692	-93.382727
160	00	29	61166					Renick village	39.342316	-92.412515
160	00	29	61184					Rensselaer village	39.670375	-91.542677
160	00	29	61238					Republic city	37.121652	-93.471440
160	00	29	61292					Revere town	40.495144	-91.677021
160	00	29	61328					Rhineland town	38.718143	-91.517776
160	00	29	61364					Richards town	37.909847	-94.556910
160	00	29	61418					Rich Hill city	38.095781	-94.363214
160	00	29	61562					Richland city	37.858875	-92.402788
160	00	29	61670					Richmond city	39.277550	-93.975907
160	00	29	61706					Richmond Heights city	38.628402	-90.328614
160	00	29	61886					Ridgely village	39.452200	-94.634249
160	00	29	61904					Ridgeway city	40.378734	-93.937950
160	00	29	61994					Risco city	36.551558	-89.819921
160	00	29	62030					Ritchey town	36.943808	-94.185889
160	00	29	62056					River Bend village	39.183954	-94.395614
160	00	29	62156					Riverside city	39.174903	-94.622414
160	00	29	62192					Riverview village	38.746400	-90.212146
160	00	29	62228					Rives town	36.097025	-90.015094
160	00	29	62498					Rocheport city	38.979488	-92.562355
160	00	29	62570					Rockaway Beach city	36.700820	-93.161177
160	00	29	62660					Rock Hill city	38.609052	-90.367046
160	00	29	62696					Rock Port city	40.412268	-95.519792
160	00	29	62786					Rockville city	38.070435	-94.080404
160	00	29	62894					Rogersville city	37.117382	-93.058181
160	00	29	62912					Rolla city	37.948831	-91.763048
160	00	29	63074					Roscoe village	37.976739	-93.810933
160	00	29	63110					Rosebud city	38.386579	-91.401899
160	00	29	63200					Rosendale city	40.041565	-94.821874
160	00	29	63236					Rothville village	39.654715	-93.061086
160	00	29	63560					Rush Hill village	39.209943	-91.725284
160	00	29	63596					Rushville town	39.587324	-95.025131
160	00	29	63704					Russellville city	38.512293	-92.439362
160	00	29	63776					Rutledge town	40.314634	-92.087963
160	00	29	63902					Saginaw village	37.025228	-94.469581
160	00	29	63956					St. Ann city	38.727184	-90.385515
160	00	29	64082					St. Charles city	38.788698	-90.511764
160	00	29	64136					St. Clair city	38.349654	-90.982812
160	00	29	64172					St. Cloud village	38.177490	-91.208573
160	00	29	64180					Ste. Genevieve city	37.976960	-90.048672
160	00	29	64190					St. Elizabeth village	38.255466	-92.268450
160	00	29	64370					St. George city	38.536152	-90.312237
160	00	29	64424					St. James city	37.998848	-91.616386
160	00	29	64478					St. John city	38.716151	-90.345826
160	00	29	64550					St. Joseph city	39.757944	-94.836541
160	00	29	65000					St. Louis city	38.627718	-90.242806
160	00	29	65018					St. Martins city	38.594677	-92.336962
160	00	29	65034					St. Mary city	37.876153	-89.948811
160	00	29	65108					St. Paul city	38.849951	-90.736773
160	00	29	65126					St. Peters city	38.778893	-90.603131
160	00	29	65144					St. Robert city	37.824550	-92.133499
160	00	29	65162					St. Thomas town	38.371163	-92.218221
160	00	29	65234					Salem city	37.641445	-91.538929
160	00	29	65450					Salisbury city	39.422325	-92.800942
160	00	29	65954					Sappington CDP	38.529036	-90.374980
160	00	29	65990					Sarcoxie city	37.068490	-94.122450
160	00	29	66044					Savannah city	39.941066	-94.830873
160	00	29	66134					Schell City city	38.019168	-94.116617
160	00	29	66337					Scotsdale town	38.401092	-90.588374
160	00	29	66368					Scott City city	37.218486	-89.524063
160	00	29	66440					Sedalia city	38.702918	-93.231147
160	00	29	66476					Sedgewickville village	37.514101	-89.909351
160	00	29	66530					Seligman city	36.522769	-93.938227
160	00	29	66638					Senath city	36.133308	-90.160078
160	00	29	66674					Seneca city	36.840318	-94.609918
160	00	29	66800					Seymour city	37.147671	-92.768882
160	00	29	67178					Shelbina city	39.692312	-92.039856
160	00	29	67196					Shelbyville city	39.807187	-92.041154
160	00	29	67214					Sheldon city	37.658647	-94.295894
160	00	29	67232					Shell Knob CDP	36.602494	-93.598707
160	00	29	67358					Sheridan town	40.517355	-94.614890
160	00	29	67628					Shoal Creek Drive village	37.039128	-94.522090
160	00	29	67632					Shoal Creek Estates town	37.018662	-94.494721
160	00	29	67700					Shrewsbury city	38.587902	-90.326989
160	00	29	67718					Sibley village	39.180338	-94.195940
160	00	29	67790					Sikeston city	36.879570	-89.585172
160	00	29	67808					Silex village	39.122968	-91.057371
160	00	29	67880					Silver Creek village	37.036161	-94.470945
160	00	29	68132					Skidmore city	40.288488	-95.078955
160	00	29	68204					Slater city	39.221658	-93.062529
160	00	29	68384					Smithton city	38.680652	-93.092456
160	00	29	68420					Smithville city	39.386620	-94.576713
160	00	29	68852					South Gifford village	40.025177	-92.682154
160	00	29	68870					South Gorin town	40.359440	-92.023364
160	00	29	68888					South Greenfield village	37.375496	-93.840812
160	00	29	68942					South Lineville town	40.578582	-93.524694
160	00	29	69230					South West City town	36.516386	-94.611917
160	00	29	69266					Spanish Lake CDP	38.785849	-90.212879
160	00	29	69302					Sparta city	37.000320	-93.083407
160	00	29	69464					Spickard city	40.242662	-93.593216
160	00	29	69518					Spokane CDP	36.861839	-93.304152
160	00	29	70000					Springfield city	37.195098	-93.286213
160	00	29	70270					Stanberry city	40.215604	-94.538956
160	00	29	70414					Stark City town	36.859717	-94.188833
160	00	29	70558					Steele city	36.085428	-89.829426
160	00	29	70576					Steelville city	37.968509	-91.355163
160	00	29	70648					Stella town	36.762824	-94.189814
160	00	29	70738					Stewartsville city	39.752627	-94.498624
160	00	29	70828					Stockton city	37.696552	-93.795200
160	00	29	70954					Stotesbury town	37.973555	-94.563824
160	00	29	70990					Stotts City city	37.102983	-93.946662
160	00	29	71008					Stoutland village	37.814926	-92.513557
160	00	29	71026					Stoutsville village	39.551157	-91.856890
160	00	29	71044					Stover city	38.442199	-92.989936
160	00	29	71062					Strafford city	37.269893	-93.121991
160	00	29	71098					Strasburg city	38.761049	-94.164913
160	00	29	71224					Sturgeon city	39.233166	-92.280300
160	00	29	71368					Sugar Creek city	39.118014	-94.435630
160	00	29	71440					Sullivan city	38.209562	-91.164656
160	00	29	71512					Summersville city	37.178141	-91.658521
160	00	29	71620					Sumner town	39.656342	-93.243426
160	00	29	71628					Sundown village	36.568280	-92.637779
160	00	29	71728					Sunrise Beach village	38.179711	-92.772564
160	00	29	71746					Sunset Hills city	38.535570	-90.403759
160	00	29	71890					Sweet Springs city	38.963661	-93.414774
160	00	29	72034					Sycamore Hills village	38.701051	-90.348916
160	00	29	72106					Syracuse city	38.669904	-92.874911
160	00	29	72160					Table Rock village	36.605284	-93.298497
160	00	29	72196					Tallapoosa city	36.507559	-89.818775
160	00	29	72232					Taneyville village	36.739676	-93.034848
160	00	29	72304					Taos city	38.502043	-92.082680
160	00	29	72340					Tarkio city	40.441185	-95.382715
160	00	29	72376					Tarrants village	39.356275	-91.183321
160	00	29	72826					Thayer city	36.524275	-91.543895
160	00	29	72898					Theodosia village	36.578193	-92.659820
160	00	29	73240					Tightwad village	38.306130	-93.551381
160	00	29	73330					Tina village	39.537717	-93.439445
160	00	29	73348					Tindall town	40.161621	-93.610994
160	00	29	73420					Tipton city	38.654594	-92.778800
160	00	29	73618					Town and Country city	38.631002	-90.471581
160	00	29	73690					Tracy city	39.377543	-94.792817
160	00	29	73816					Trenton city	40.078230	-93.611436
160	00	29	73852					Trimble city	39.473372	-94.564258
160	00	29	73870					Triplett city	39.498626	-93.193091
160	00	29	73942					Troy city	38.974922	-90.977132
160	00	29	73978					Truesdale city	38.810499	-91.128194
160	00	29	74014					Truxton village	39.002846	-91.241907
160	00	29	74176					Turney village	39.636122	-94.320706
160	00	29	74194					Tuscumbia town	38.235341	-92.459699
160	00	29	74254					Twin Bridges village	37.536598	-92.584594
160	00	29	74284					Twin Oaks village	38.566536	-90.500608
160	00	29	74473					Umber View Heights village	37.624235	-93.804057
160	00	29	74626					Union city	38.446684	-91.006070
160	00	29	75130					Union Star town	39.980280	-94.599415
160	00	29	75166					Unionville city	40.476421	-93.006005
160	00	29	75202					Unity Village village	38.946283	-94.399311
160	00	29	75220					University City city	38.663901	-90.328165
160	00	29	75238					Uplands Park village	38.691127	-90.282931
160	00	29	75310					Urbana city	37.844025	-93.166316
160	00	29	75346					Urich city	38.461128	-94.000398
160	00	29	75364					Utica village	39.743366	-93.627440
160	00	29	75472					Valley Park city	38.555320	-90.488304
160	00	29	75580					Van Buren town	37.003594	-91.015230
160	00	29	75688					Vandalia city	39.307388	-91.489105
160	00	29	75706					Vandiver village	39.161319	-91.848934
160	00	29	75724					Vanduser village	36.991280	-89.686544
160	00	29	75796					Velda City city	38.694051	-90.294163
160	00	29	75814					Velda Village Hills village	38.692351	-90.286987
160	00	29	75886					Verona town	36.963034	-93.795626
160	00	29	75922					Versailles city	38.431254	-92.844436
160	00	29	76012					Viburnum city	37.714668	-91.127914
160	00	29	76102					Vienna city	38.186630	-91.948126
160	00	29	76157					Village of Four Seasons village	38.201086	-92.715556
160	00	29	76192					Villa Ridge CDP	38.471979	-90.886672
160	00	29	76246					Vinita Park city	38.690022	-90.337310
160	00	29	76264					Vinita Terrace village	38.685001	-90.329788
160	00	29	76390					Vista village	37.988824	-93.664037
160	00	29	76444					Waco town	37.246281	-94.598866
160	00	29	76660					Walker city	37.898917	-94.229601
160	00	29	76840					Walnut Grove city	37.410728	-93.548305
160	00	29	76966					Wardell town	36.351983	-89.814559
160	00	29	77002					Wardsville village	38.490408	-92.173616
160	00	29	77092					Warrensburg city	38.763101	-93.734956
160	00	29	77128					Warrenton city	38.815951	-91.140164
160	00	29	77146					Warsaw city	38.245195	-93.377227
160	00	29	77182					Warson Woods city	38.607852	-90.390841
160	00	29	77200					Washburn city	36.589384	-93.963972
160	00	29	77416					Washington city	38.551879	-91.013313
160	00	29	77848					Watson village	40.478975	-95.623762
160	00	29	77866					Waverly city	39.208082	-93.520559
160	00	29	77920					Wayland city	40.395196	-91.581877
160	00	29	77992					Waynesville city	37.820218	-92.213661
160	00	29	78028					Weatherby town	39.909231	-94.241547
160	00	29	78046					Weatherby Lake city	39.238602	-94.697879
160	00	29	78064					Weaubleau city	37.891647	-93.540987
160	00	29	78118					Webb City city	37.144458	-94.469249
160	00	29	78154					Webster Groves city	38.587702	-90.354366
160	00	29	78314					Weldon Spring city	38.716552	-90.649105
160	00	29	78334					Weldon Spring Heights town	38.705185	-90.686092
160	00	29	78352					Wellington city	39.133360	-93.985049
160	00	29	78370					Wellston city	38.672851	-90.292237
160	00	29	78406					Wellsville city	39.073782	-91.568006
160	00	29	78424					Wentworth village	36.993381	-94.075060
160	00	29	78442					Wentzville city	38.816010	-90.857198
160	00	29	78514					West Alton city	38.867798	-90.225856
160	00	29	78622					Westboro city	40.535787	-95.320752
160	00	29	78838					West Line village	38.631902	-94.584567
160	00	29	78856					Weston city	39.413370	-94.897780
160	00	29	78910					Westphalia city	38.440207	-91.997887
160	00	29	78928					West Plains city	36.737355	-91.864991
160	00	29	79054					Westwood village	38.640619	-90.434286
160	00	29	79090					Wheatland city	37.943450	-93.403097
160	00	29	79126					Wheaton city	36.762339	-94.055121
160	00	29	79180					Wheeling city	39.786619	-93.385353
160	00	29	79432					Whiteman AFB CDP	38.732758	-93.554851
160	00	29	79558					Whiteside village	39.184899	-91.015952
160	00	29	79612					Whitewater town	37.237021	-89.797465
160	00	29	79756					Wilbur Park village	38.554452	-90.308011
160	00	29	79820					Wildwood city	38.581653	-90.649427
160	00	29	79882					Willard city	37.294429	-93.423218
160	00	29	80026					Williamsville city	36.972909	-90.548164
160	00	29	80098					Willow Springs city	36.991164	-91.967360
160	00	29	80260					Wilson City village	36.923041	-89.222900
160	00	29	80314					Winchester city	38.590003	-90.525756
160	00	29	80350					Windsor city	38.532198	-93.523212
160	00	29	80422					Winfield city	38.996469	-90.739898
160	00	29	80512					Winona city	37.006927	-91.328795
160	00	29	80548					Winston village	39.870925	-94.141014
160	00	29	80908					Woods Heights city	39.336254	-94.168611
160	00	29	80962					Woodson Terrace city	38.727301	-90.359369
160	00	29	81016					Wooldridge village	38.906460	-92.520346
160	00	29	81070					Worth town	40.405489	-94.447079
160	00	29	81106					Worthington village	40.408966	-92.689019
160	00	29	81124					Wright City city	38.827878	-91.024280
160	00	29	81142					Wyaconda city	40.389693	-91.926379
160	00	29	81178					Wyatt city	36.919150	-89.209960
160	00	29	81430					Zalma village	37.144524	-90.078127
160	00	30	00175					Absarokee CDP	45.520147	-109.443782
160	00	30	00587					Agency CDP	48.257148	-109.772875
160	00	30	00700					Alberton town	47.003546	-114.477977
160	00	30	00850					Alder CDP	45.324531	-112.108035
160	00	30	01550					Amsterdam-Churchill CDP	45.747574	-111.307556
160	00	30	01675					Anaconda-Deer Lodge County	46.120620	-112.987460
160	00	30	02050					Antelope CDP	48.690113	-104.457128
160	00	30	02425					Arlee CDP	47.169154	-114.089899
160	00	30	02800					Ashland CDP	45.607457	-106.286284
160	00	30	03025					Augusta CDP	47.490892	-112.394181
160	00	30	03175					Avon CDP	46.599204	-112.598899
160	00	30	03212					Azure CDP	48.311831	-109.811213
160	00	30	03400					Bainville town	48.140470	-104.220900
160	00	30	03475					Baker city	46.364817	-104.275089
160	00	30	03625					Ballantine CDP	45.948587	-108.145650
160	00	30	04150					Basin CDP	46.276564	-112.267756
160	00	30	04300					Bearcreek town	45.159849	-109.156322
160	00	30	04575					Beaver Creek CDP	48.554949	-109.787812
160	00	30	04900					Belfry CDP	45.141506	-109.007779
160	00	30	04975					Belgrade city	45.778477	-111.178990
160	00	30	05275					Belt city	47.385935	-110.926587
160	00	30	05800					Big Arm CDP	47.802296	-114.280952
160	00	30	05875					Bigfork CDP	48.065214	-114.081700
160	00	30	06250					Big Sandy town	48.177872	-110.114630
160	00	30	06325					Big Sky CDP	45.269940	-111.299725
160	00	30	06475					Big Timber city	45.833224	-109.950361
160	00	30	06550					Billings city	45.786553	-108.537139
160	00	30	06925					Birney CDP	45.415961	-106.466135
160	00	30	07150					Black Eagle CDP	47.526385	-111.278459
160	00	30	08162					Boneau CDP	48.290258	-109.860880
160	00	30	08462					Bonner-West Riverside CDP	46.877718	-113.888915
160	00	30	08575					Boulder town	46.236300	-112.121823
160	00	30	08725					Box Elder CDP	48.307210	-110.002873
160	00	30	08950					Bozeman city	45.677890	-111.047274
160	00	30	09475					Bridger town	45.294337	-108.916421
160	00	30	09700					Broadus town	45.442809	-105.409147
160	00	30	09775					Broadview town	46.097709	-108.877944
160	00	30	10000					Brockton town	48.149531	-104.916383
160	00	30	10375					Browning town	48.556917	-113.014571
160	00	30	11200					Busby CDP	45.527535	-106.973707
160	00	30	11397					Butte-Silver Bow (balance)	45.960929	-112.562536
160	00	30	11995					Camp Three CDP	46.441910	-108.566183
160	00	30	12400					Cardwell CDP	45.864890	-111.959007
160	00	30	12625					Carter CDP	47.781252	-110.955800
160	00	30	12775					Cascade town	47.271954	-111.702675
160	00	30	13900					Charlo CDP	47.440017	-114.173171
160	00	30	14200					Chester town	48.511105	-110.967126
160	00	30	14575					Chinook city	48.589432	-109.232126
160	00	30	14650					Choteau city	47.812957	-112.182857
160	00	30	14950					Circle town	47.416987	-105.588734
160	00	30	15100					Clancy CDP	46.474638	-111.983497
160	00	30	15475					Clinton CDP	46.775792	-113.715031
160	00	30	15550					Clyde Park town	45.884921	-110.603485
160	00	30	16525					Colstrip city	45.892123	-106.628874
160	00	30	16600					Columbia Falls city	48.370379	-114.188943
160	00	30	16825					Columbus town	45.638445	-109.252332
160	00	30	17275					Conrad city	48.172807	-111.947131
160	00	30	17359					Cooke City-Silver Gate CDP	45.017378	-109.938599
160	00	30	17500					Coram CDP	48.417462	-114.045540
160	00	30	17725					Corvallis CDP	46.315010	-114.114630
160	00	30	18250					Crow Agency CDP	45.601383	-107.459706
160	00	30	18475					Culbertson town	48.147324	-104.517119
160	00	30	18700					Custer CDP	46.128870	-107.556302
160	00	30	18775					Cut Bank city	48.634801	-112.331090
160	00	30	19300					Darby town	46.022030	-114.179603
160	00	30	19525					Dayton CDP	47.864979	-114.276835
160	00	30	19675					De Borgia CDP	47.373509	-115.340596
160	00	30	19825					Deer Lodge city	46.396183	-112.732922
160	00	30	20425					Denton town	47.318923	-109.946610
160	00	30	20800					Dillon city	45.215735	-112.634055
160	00	30	20950					Dixon CDP	47.311611	-114.340983
160	00	30	21025					Dodson town	48.395327	-108.245906
160	00	30	21850					Drummond town	46.667983	-113.146355
160	00	30	22600					Dutton town	47.847563	-111.714404
160	00	30	22985					East Glacier Park Village CDP	48.443909	-113.221540
160	00	30	23125					East Helena town	46.589856	-111.916798
160	00	30	23200					East Missoula CDP	46.875110	-113.941269
160	00	30	23650					Ekalaka town	45.889231	-104.549716
160	00	30	23950					Elliston CDP	46.567089	-112.444965
160	00	30	24100					Elmo CDP	47.828057	-114.347678
160	00	30	24475					Ennis town	45.346230	-111.732259
160	00	30	24850					Eureka town	48.880265	-115.049325
160	00	30	25000					Evaro CDP	47.076573	-114.050225
160	00	30	25075					Evergreen CDP	48.228746	-114.273928
160	00	30	25225					Fairfield town	47.615250	-111.980859
160	00	30	25300					Fairview town	47.851794	-104.048499
160	00	30	25375					Fallon CDP	46.835675	-105.122404
160	00	30	26226					Finley Point CDP	47.750877	-114.074974
160	00	30	26800					Flaxville town	48.803733	-105.173704
160	00	30	26950					Florence CDP	46.637135	-114.081191
160	00	30	27700					Forsyth city	46.266675	-106.677684
160	00	30	27850					Fort Belknap Agency CDP	48.468779	-108.755390
160	00	30	28000					Fort Benton city	47.819307	-110.669726
160	00	30	28150					Fortine CDP	48.764516	-114.902945
160	00	30	28450					Fort Peck town	48.007858	-106.450327
160	00	30	28600					Fort Shaw CDP	47.504313	-111.811348
160	00	30	28650					Fort Smith CDP	45.307906	-107.927392
160	00	30	28862					Four Corners CDP	45.667876	-111.182530
160	00	30	29087					Fox Lake CDP	47.684208	-104.625103
160	00	30	29275					Frazer CDP	48.058522	-106.041061
160	00	30	29350					Frenchtown CDP	47.018780	-114.246205
160	00	30	29500					Froid town	48.335950	-104.490264
160	00	30	29575					Fromberg town	45.391656	-108.908650
160	00	30	29950					Gardiner CDP	45.036837	-110.713768
160	00	30	30175					Garrison CDP	46.537526	-112.826435
160	00	30	30400					Geraldine town	47.602384	-110.267779
160	00	30	30700					Gildford CDP	48.569785	-110.297115
160	00	30	31075					Glasgow city	48.198252	-106.635402
160	00	30	31450					Glendive city	47.108491	-104.710419
160	00	30	32575					Grass Range town	47.025980	-108.803391
160	00	30	32800					Great Falls city	47.503657	-111.286299
160	00	30	33250					Greycliff CDP	45.759715	-109.779376
160	00	30	33775					Hamilton city	46.248412	-114.159852
160	00	30	34225					Hardin city	45.731824	-107.612542
160	00	30	34375					Harlem city	48.531752	-108.784407
160	00	30	34450					Harlowton city	46.436455	-109.833553
160	00	30	34525					Harrison CDP	45.702507	-111.785376
160	00	30	35050					Havre city	48.545367	-109.677536
160	00	30	35125					Havre North CDP	48.556871	-109.665936
160	00	30	35275					Hays CDP	47.989164	-108.687493
160	00	30	35350					Heart Butte CDP	48.290058	-112.834432
160	00	30	35600					Helena city	46.595805	-112.027031
160	00	30	35628					Helena Valley Northeast CDP	46.671590	-111.941337
160	00	30	35631					Helena Valley Northwest CDP	46.721256	-112.044004
160	00	30	35634					Helena Valley Southeast CDP	46.611392	-111.923425
160	00	30	35637					Helena Valley West Central CDP	46.653748	-112.043667
160	00	30	35640					Helena West Side CDP	46.601782	-112.075860
160	00	30	35875					Heron CDP	48.057437	-115.960373
160	00	30	35912					Herron CDP	48.514344	-109.788942
160	00	30	36250					Highwood CDP	47.585542	-110.791244
160	00	30	36400					Hingham town	48.555641	-110.422951
160	00	30	36700					Hobson city	46.999321	-109.872347
160	00	30	37825					Hot Springs town	47.608957	-114.672063
160	00	30	38125					Hungry Horse CDP	48.384609	-114.064849
160	00	30	38200					Huntley CDP	45.899722	-108.304491
160	00	30	38350					Hysham town	46.290535	-107.229929
160	00	30	38725					Inverness CDP	48.557695	-110.690231
160	00	30	38950					Ismay town	46.499497	-104.793590
160	00	30	39400					Jefferson City CDP	46.386685	-112.041154
